127.0.0.1 - - [12/Feb/2021:19:07:33 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/index.jsp HTTP/1.1" 200 20368
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/simple-line-icons/simple-line-icons.min.css HTTP/1.1" 200 13742
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31026
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/material/material.min.css HTTP/1.1" 200 141302
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 176376
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/css/pages/animate_page.css HTTP/1.1" 200 58594
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/css/material_style.css HTTP/1.1" 200 4512
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/css/style.css HTTP/1.1" 200 226935
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.css HTTP/1.1" 200 5938
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/css/plugins.min.css HTTP/1.1" 200 30427
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/css/responsive.css HTTP/1.1" 200 38256
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/css/theme-color.css HTTP/1.1" 200 67652
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/dropzone/dropzone.css HTTP/1.1" 200 13073
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/material-datetimepicker/bootstrap-material-datetimepicker.css HTTP/1.1" 200 3656
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/jquery/jquery.min.js HTTP/1.1" 200 86661
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/popper/popper.min.js HTTP/1.1" 200 19191
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/jquery-blockui/jquery.blockui.min.js HTTP/1.1" 200 9569
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/plugins/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 6286
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:36 +0530] "GET /Vaccine/assets/js/app.js HTTP/1.1" 200 32366
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 48950
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/js/layout.js HTTP/1.1" 200 22837
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/material/material.min.js HTTP/1.1" 200 62499
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/js/theme-color.js HTTP/1.1" 200 1749
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/js/pages/material_select/getmdl-select.js HTTP/1.1" 200 2885
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/material-datetimepicker/moment-with-locales.min.js HTTP/1.1" 200 308044
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/material-datetimepicker/bootstrap-material-datetimepicker.js HTTP/1.1" 200 57903
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/material-datetimepicker/datetimepicker.js HTTP/1.1" 200 1579
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/dropzone/dropzone.js HTTP/1.1" 200 64746
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/dropzone/dropzone-call.js HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/js/pages/ui/animations.js HTTP/1.1" 200 578
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/datatables/jquery.dataTables.min.js HTTP/1.1" 200 82068
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.js HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/js/pages/table/table_data.js HTTP/1.1" 200 6767
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/img/fla.webp HTTP/1.1" 200 10114
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/img/dp.jpg HTTP/1.1" 200 44274
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot?v=2.4.0 HTTP/1.1" 200 54266
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:37 +0530] "GET /Vaccine/assets/plugins/font-awesome/fonts/fontawesome-webfontd41d.eot? HTTP/1.1" 200 165742
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/index.jsp HTTP/1.1" 200 20368
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/simple-line-icons/simple-line-icons.min.css HTTP/1.1" 200 13742
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/material/material.min.css HTTP/1.1" 200 141302
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31026
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 176376
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/css/material_style.css HTTP/1.1" 200 4512
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/css/pages/animate_page.css HTTP/1.1" 200 58594
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/datatables/plugins/bootstrap/dataTables.bootstrap4.min.css HTTP/1.1" 200 5938
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/css/style.css HTTP/1.1" 200 226935
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/css/plugins.min.css HTTP/1.1" 200 30427
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/css/responsive.css HTTP/1.1" 200 38256
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/css/theme-color.css HTTP/1.1" 200 67652
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/dropzone/dropzone.css HTTP/1.1" 200 13073
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/material-datetimepicker/bootstrap-material-datetimepicker.css HTTP/1.1" 200 3656
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/jquery/jquery.min.js HTTP/1.1" 200 86661
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 6286
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/popper/popper.min.js HTTP/1.1" 200 19191
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/jquery-blockui/jquery.blockui.min.js HTTP/1.1" 200 9569
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 48950
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/js/app.js HTTP/1.1" 200 32366
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:50 +0530] "GET /Vaccine/assets/js/layout.js HTTP/1.1" 200 22837
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:51 +0530] "GET /Vaccine/assets/js/theme-color.js HTTP/1.1" 200 1749
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:51 +0530] "GET /Vaccine/assets/js/pages/material_select/getmdl-select.js HTTP/1.1" 200 2885
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:51 +0530] "GET /Vaccine/assets/plugins/material/material.min.js HTTP/1.1" 200 62499
0:0:0:0:0:0:0:1 - - [12/Feb/2021:19:07:51 +0530] "GET /Vaccine/assets/plugins/material-datetimepicker/moment-with-locales.min.js HTTP/1.1" 200 308044
